Genotype Germplasm Treatment Compartment Block Plot Lasiosphaeriaceae Chaetomiaceae Pezizomycotina_fam_Incertae_sedis Sordariaceae Trichosphaeriaceae Bartaliniaceae Xylariales_fam_Incertae_sedis Chaetosphaeriaceae Myrmecridiaceae Microascales_fam_Incertae_sedis Microascaceae Togniniaceae Periconiaceae Herpotrichiellaceae Cladosporiaceae Mycosphaerellaceae Leotiaceae Piskurozymaceae Pyronemataceae Sanchytriaceae Sympoventuriaceae Chytridiaceae Mortierellaceae Chrysozymaceae Mrakiaceae Rhizophydiaceae Geastraceae Ceratobasidiaceae Rhizopodaceae Entolomataceae Strophariaceae Ganodermataceae Cantharellales_fam_Incertae_sedis Piptocephalidaceae Phaeosphaeriaceae Gymnoascaceae Pleosporaceae Didymosphaeriaceae Thyridariaceae Stachybotryaceae Bionectriaceae Hypocreales_fam_Incertae_sedis Aspergillaceae Arachnomycetaceae Trichocomaceae Myxotrichaceae Hyaloscyphaceae Pseudeurotiaceae Onygenales_fam_Incertae_sedis Sordariales_fam_Incertae_sedis Glomerellaceae Pezizaceae Clavicipitaceae Hypocreaceae Nectriaceae Cordycipitaceae Helotiaceae Niessliaceae Ophiocordycipitaceae
LP_S21_1 X21 Landrace LP Rhizosphere 1 P06 63 131 44 0 0 15 162 16 107 2 0 0 0 561 0 0 5 539 11 13 7 211 1860 65 3 0 21 0 134 0 0 0 18 43 16 6 0 97 71 178 22438 1554 2418 0 34402 7 4 1026 0 6 13 2 141 1866 1763 14 205 72 15
LP_S21_2 X21 Landrace LP Rhizosphere 2 P06 374 257 1287 0 5 21 244 21 1708 0 0 19 0 53 0 0 0 283 0 0 0 8 354 2 0 0 2 0 1210 0 0 0 17 0 0 3 2 0 8 160 489 10012 5634 0 91883 6 0 665 0 5 7 18 167 701 1932 79 80 34 31
LP_S21_3 X21 Landrace LP Rhizosphere 3 P06 94 511 522 10 0 14 169 12 146 0 0 0 0 233 0 4 0 434 5 0 10 22 594 11 5 0 0 2222 2065 3 0 0 5 18 10 5 0 3 33 162 718 4368 6334 0 80022 4 0 740 0 0 4 3 164 1443 1811 16 61 60 0
LP_S22_1 X22 Landrace LP Rhizosphere 1 P09 58 154 166 0 0 8 193 10 116 0 0 11 0 327 0 3 4 241 8 9 2 10 730 4 4 0 0 0 92 0 6 0 6 52 0 2 0 9 43 154 505 854 3322 0 62349 5 5 604 0 0 0 32 84 576 1672 33 136 13 11
LP_S22_2 X22 Landrace LP Rhizosphere 2 P09 205 208 853 8 4 9 89 7 42 0 2 37 0 78 0 0 2 384 3 0 3 74 188 0 0 0 0 0 6732 0 0 0 0 0 12 0 0 3 16 196 4626 8713 3155 2 71487 4 0 645 0 4 0 136 145 1114 1246 62 76 52 56
LP_S22_3 X22 Landrace LP Rhizosphere 3 P09 53 92 589 7 0 14 61 35 32 0 0 7 0 68 0 3 2 532 4 0 4 18 366 18 0 0 3 127 25309 0 0 0 7 16 11 6 5 7 18 128 433 956 3202 0 72206 5 3 1090 0 0 0 14 321 9093 1547 20 55 12 5
LP_S23_1 X23 Landrace LP Rhizosphere 1 P03 183 44 76 0 0 0 89 3 120 0 4 0 0 219 0 6 0 241 8 7 0 7 857 16 6 0 6 42 54 0 0 0 0 18 16 4 0 16 22 191 760 3897 1759 0 36436 3 0 551 0 2 6 0 87 494 1407 34 113 38 15
LP_S23_2 X23 Landrace LP Rhizosphere 2 P03 392 234 559 0 8 21 123 27 101 0 9 22 5 229 0 3 8 969 6 0 4 12 604 31 3 0 0 5 1228 0 0 2 0 11 0 3 0 6 49 213 799 2689 6252 0 84039 8 0 1076 0 0 0 914 109 641 2075 51 141 40 29
LP_S23_3 X23 Landrace LP Rhizosphere 3 P03 77 63 224 13 0 14 123 3 91 0 0 0 0 33 2 0 0 588 3 0 9 69 343 4 10 0 0 17 7207 0 0 0 0 7 17 8 0 9 20 90 1069 1018 13835 6 72543 2 6 2221 0 0 0 15 151 8063 1354 7 57 6 4
LP_S24_1 X24 Landrace LP Rhizosphere 1 P09 130 164 606 0 11 6 281 7 65 0 5 0 0 293 7 24 8 313 34 0 4 0 2527 18 4 0 4 13 1541 0 0 0 78 27 22 0 0 5 19 220 501 1688 2769 7 12502 2 6 1261 0 0 0 2 131 609 1333 20 160 18 17
LP_S24_2 X24 Landrace LP Rhizosphere 2 P09 212 310 606 2 6 12 67 14 46 0 7 29 0 36 0 0 0 96 6 0 0 0 416 3 0 0 0 9 23616 0 0 0 28 0 0 0 0 2 4 98 567 1712 3369 0 68129 6 0 494 0 50 0 0 287 1525 1120 1222 83 30 51
LP_S24_3 X24 Landrace LP Rhizosphere 3 P09 91 137 881 0 0 16 84 9 41 0 2 11 0 192 5 0 0 410 23 0 0 40 632 14 18 0 7 88 14389 295 0 0 6 19 8 8 0 152 405 189 3862 16508 20184 0 22735 4 6 758 0 0 0 59 1251 3991 1215 8 79 23 40
LP_S25_1 X25 Landrace LP Rhizosphere 1 P09 141 108 81 0 0 11 154 5 131 3 2 0 0 556 4 29 0 514 26 0 0 0 1046 23 190 0 0 3 7601 0 0 0 5 38 27 0 0 15 31 166 4270 628 1758 0 34353 3 2 1031 0 0 6 0 75 461 3760 34 240 6 57
LP_S25_2 X25 Landrace LP Rhizosphere 2 P09 79 263 342 8 2 6 104 10 62 2 3 10 0 40 0 0 0 131 3 0 0 9 229 0 0 0 0 0 2058 0 0 0 0 0 0 0 0 0 7 113 293 2317 1192 0 90998 4 0 410 0 0 0 35 73 1008 377 45 88 11 23
LP_S25_3 X25 Landrace LP Rhizosphere 3 P09 20 209 618 8 0 8 50 5 18 0 8 0 0 124 0 0 0 248 0 0 0 5 114 5 0 0 0 88 657 0 0 0 60 0 0 3 0 12 15 112 484 941 1599 0 83751 0 0 292 0 0 2 0 111 1151 1131 8 29 16 0
LP_S26_1 X26 Landrace LP Rhizosphere 1 P03 550 227 401 0 5 36 885 21 739 4 2 19 0 766 0 21 3 675 52 0 7 13 1737 27 0 7 9 19 137 0 0 5 19 537 31 4 0 6 78 276 1033 688 3087 0 32511 5 0 1204 2 0 2 4 239 1440 3169 0 330 25 15
LP_S26_2 X26 Landrace LP Rhizosphere 2 P03 63 423 377 9 2 16 178 4 156 0 2 3 9 351 6 0 3 1126 3 0 18 13 456 31 3 2 0 3 6827 0 0 3 0 26 11 2 0 2 88 464 590 6297 3141 0 66897 0 0 2050 0 3 0 173 189 1142 2718 52 155 20 178
LP_S26_3 X26 Landrace LP Rhizosphere 3 P03 46 277 876 0 0 76 85 15 23 0 0 0 0 58 0 0 0 192 11 0 0 25 263 10 0 0 0 11 9232 0 21 0 2 0 13 0 0 0 7 1277 579 2155 2300 0 74785 0 3 487 0 0 15 58 180 2871 1361 20 39 18 6
LP_S27_1 X27 Landrace LP Rhizosphere 1 P03 265 183 1115 2 7 17 209 10 144 2 0 6 0 329 14 0 0 542 13 3 9 64 1533 38 14 0 4 2 43 0 0 5 5 120 20 0 0 19 52 144 1194 546 7913 0 24935 10 3 2117 0 0 3 645 135 570 2198 0 207 30 19
LP_S27_2 X27 Landrace LP Rhizosphere 2 P03 69 442 1298 5 0 16 64 6 27 0 0 0 0 68 3 6 0 184 0 4 7 3 345 7 0 0 0 2 16453 0 0 0 0 2 15 0 0 6 20 143 432 5913 1571 3 68650 2 0 482 0 0 0 63 274 920 1130 1469 56 20 32
LP_S27_3 X27 Landrace LP Rhizosphere 3 P03 53 398 421 0 4 9 68 8 30 0 17 13 0 85 0 0 2 296 0 0 7 2 481 21 0 0 0 10 16240 2 0 0 10 0 15 6 0 6 6 100 972 2011 7123 0 34387 4 0 521 0 0 0 8 197 1855 1038 17 33 46 0
LP_S28_1 X28 Landrace LP Rhizosphere 1 P06 30 40 62 0 0 9 371 0 9607 0 0 5 0 114 0 0 0 232 0 0 0 0 341 8 0 0 0 0 29 0 0 5 103 0 17 0 12 5 21 86 335 292 14989 0 31636 2 2 465 0 0 0 0 63 237 2191 0 59 8 3
LP_S28_2 X28 Landrace LP Rhizosphere 2 P06 31 479 590 0 0 7 131 3 73 0 0 5 0 81 0 0 0 257 2 0 0 12 231 0 0 0 0 36 1604 0 0 0 0 0 2 0 0 4 27 157 381 1552 1803 0 60372 0 3 594 0 0 2 20 79 782 2212 24 71 41 21
LP_S28_3 X28 Landrace LP Rhizosphere 3 P06 36 147 104 4 0 9 85 0 21 0 2 0 5 38 3 0 0 174 2 0 0 108 297 11 0 0 0 6 364 0 0 0 15 0 0 0 0 8 0 55 1318 2823 5183 0 36262 2 0 257 0 0 0 0 138 1562 1142 2 19 17 0
LP_S29_1 X29 Landrace LP Rhizosphere 1 P16 186 569 6027 0 0 127 203 234 223 0 5 19 6 503 0 7 8 896 124 0 0 6 1549 39 7 0 0 5 53 0 0 11 0 78 62 4 0 17 97 317 4042 945 10759 0 14403 7 5 6287 0 8 0 8 160 901 3199 0 445 74 3
LP_S29_2 X29 Landrace LP Rhizosphere 2 P16 51 158 423 0 0 4 54 3 14 0 0 2 0 110 0 0 0 114 0 0 0 15 203 0 0 0 0 0 9265 0 0 0 3 0 0 0 0 10 17 175 1113 1786 1675 0 79742 0 0 392 2 0 0 6 116 841 1074 62 37 12 164
LP_S29_3 X29 Landrace LP Rhizosphere 3 P16 99 537 371 0 10 22 152 19 41 0 17 0 0 106 0 0 0 223 8 0 6 2691 388 9 0 0 2 1260 13304 0 0 2 0 0 0 4 0 0 12 144 11538 4658 8261 0 52262 0 5 521 0 0 5 14 1287 2320 1045 321 80 5 0
LP_S3_1 X3 Landrace LP Rhizosphere 1 P16 224 3015 1353 0 0 12 74 6 46 0 12 13 0 180 4 4 0 206 14 5 0 6 449 31 4 0 19 9 56 0 0 0 417 25 8 7 0 14 24 62 392 2514 809 0 59724 3 0 617 0 2 6 13 66 355 1019 0 77 133 9
LP_S3_2 X3 Landrace LP Rhizosphere 2 P16 151 581 1702 0 5 15 119 18 56 0 0 22 2 109 0 0 0 731 0 0 8 2 379 5 5 0 2 15 1035 5 0 3 0 10 4 0 0 7 22 252 301 1952 3858 0 88291 11 2 2589 0 5 0 44 136 557 1474 0 191 22 14
LP_S3_3 X3 Landrace LP Rhizosphere 3 P16 64 197 809 0 0 5 58 3 29 0 6 4 2 36 0 0 0 193 0 0 5 20 319 13 0 0 0 0 2258 0 0 5 68 0 8 0 0 12 32 61 385 851 2567 0 63789 0 0 852 0 0 0 10 104 817 807 0 41 22 0
LP_S30_1 X30 Landrace LP Rhizosphere 1 P16 249 1141 2482 0 0 45 248 36 440 7 19 17 6 403 8 20 6 723 28 8 3 3 1442 32 7 0 17 8 159 29 0 2 0 84 41 6 3 41 70 245 2896 2766 9723 0 20225 5 16 2170 6 9 0 2 201 604 4328 0 266 50 20
LP_S30_2 X30 Landrace LP Rhizosphere 2 P16 14 247 521 0 0 18 71 12 21 0 2 3 15 151 0 0 0 457 0 0 7 12 412 4 4 0 0 2 38432 0 0 0 11 19 11 3 7 3 48 319 592 2413 14465 0 37814 9 7 3208 2 0 0 13 206 819 1621 84 102 17 51
LP_S30_3 X30 Landrace LP Rhizosphere 3 P16 321 257 290 42 0 39 77 21 34 2 0 12 6 682 0 7 2 622 0 0 13 5 648 11 5 0 2 15 11874 3 0 4 0 31 17 11 0 111 44 326 3047 4918 1880 0 4967 0 15 1995 3 0 0 0 236 62175 3033 8 165 25 0
LP_S31_1 X31 Landrace LP Rhizosphere 1 P16 71 56 560 0 0 7 119 7 267 3 4 5 0 155 0 4 0 209 0 5 2 25 532 14 0 0 3 3 551 0 2 0 0 16 10 3 0 7 19 277 1171 1505 7376 0 16685 4 0 481 0 0 0 0 93 264 1995 32 207 3 10
LP_S31_2 X31 Landrace LP Rhizosphere 2 P16 96 300 1930 0 2 8 56 8 47 0 0 0 5 254 0 0 0 398 12 3 32 48 437 5 0 0 0 0 13882 0 0 0 18 14 0 0 0 0 67 205 1337 5285 3258 0 45200 6 5 7984 0 3 0 200 139 882 8342 26 68 13 42
LP_S31_3 X31 Landrace LP Rhizosphere 3 P16 95 333 229 30 0 17 128 7 34 0 5 3 0 55 3 0 0 317 0 0 4 83 244 0 0 0 0 14 10061 0 0 0 0 0 3 2 0 35 12 94 738 1660 5333 0 100857 12 2 567 3 0 12 5 285 1471 2296 22 58 0 3
LP_S32_1 X32 Landrace LP Rhizosphere 1 P03 162 175 5574 0 0 24 134 20 175 5 16 7 0 2026 4 7 2 398 11 4 0 0 1067 20 0 0 4 0 1006 2 23 0 0 49 17 3 0 23 91 522 1002 498 25259 0 7134 7 4 893 0 0 17 0 323 676 1800 0 236 32 9
LP_S32_2 X32 Landrace LP Rhizosphere 2 P03 90 240 538 0 0 12 112 0 98 0 2 3 7 171 0 0 0 341 0 0 11 2 296 9 0 0 0 17 450 0 0 0 112 6 10 0 182 11 21 286 447 1805 5577 4 83052 3 0 1361 0 0 2 70 142 433 1284 29 67 21 15
LP_S32_3 X32 Landrace LP Rhizosphere 3 P03 157 411 2094 0 2 16 103 15 78 0 41 0 0 382 4 0 0 247 3 0 0 35 344 3 0 0 0 42 535 0 0 0 20 0 15 4 0 0 8 230 768 8344 16074 0 60038 9 4 816 0 0 3 0 151 4752 2281 85 66 44 0
LP_S33_1 X33 Landrace LP Rhizosphere 1 P03 75 136 90 0 0 33 299 18 576 4 4 0 8 609 0 8 0 863 23 2 0 16 1353 24 4 0 7 0 29 0 0 0 13 66 101 9 0 22 53 154 562 634 4871 0 25620 7 12 2638 0 2 4 0 176 965 4722 0 215 5 11
LP_S33_2 X33 Landrace LP Rhizosphere 2 P03 159 482 518 0 0 15 77 6 59 0 0 0 5 150 0 7 5 370 3 0 0 0 399 4 0 0 0 0 333 0 0 0 0 0 0 0 0 9 21 314 374 5862 3277 0 86721 7 0 791 0 0 0 4 131 1243 1120 27 78 0 48
LP_S33_3 X33 Landrace LP Rhizosphere 3 P03 195 2461 3158 11 5 10 154 14 86 0 50 4 0 106 3 4 0 206 0 0 0 0 337 31 0 0 0 0 700 4 0 0 118 2 14 3 0 3 10 142 1190 3298 3424 0 80922 3 0 588 0 0 0 3 93 2197 1151 86 53 172 0
LP_S34_1 X34 Landrace LP Rhizosphere 1 P09 274 114 220 2 0 13 679 17 513 2 2 5 0 983 0 10 5 760 8 0 5 0 721 39 0 0 0 229 156 0 0 0 0 136 15 2 0 29 100 253 1151 660 7981 0 16619 9 4 1023 0 3 0 0 290 1270 8553 0 335 27 11
LP_S34_2 X34 Landrace LP Rhizosphere 2 P09 107 309 504 0 0 18 96 18 65 2 3 0 6 190 0 0 0 367 0 0 6 5 379 5 0 0 0 0 8688 0 0 0 39 4 0 2 6 7 28 255 729 3134 13635 0 73605 3 0 1196 0 0 6 176 183 1450 2535 54 79 32 36
LP_S34_3 X34 Landrace LP Rhizosphere 3 P09 115 323 1139 5 0 30 99 12 68 0 4 0 0 64 0 0 0 333 12 0 5 112 582 4 0 0 2 0 7480 2 34 4 22 19 3 0 0 0 25 178 670 3397 2126 0 81120 6 3 723 0 0 7 0 307 1133 973 8451 46 43 0
LP_S35_1 X35 Landrace LP Rhizosphere 1 P16 83 170 605 3 4 11 182 27 580 0 0 7 0 306 6 9 7 425 28 0 0 5 1160 17 3 0 0 671 13 0 0 0 0 87 11 4 0 144 59 182 6080 698 18410 0 3867 3 4 1485 0 0 0 0 328 4336 5728 0 225 12 220
LP_S35_2 X35 Landrace LP Rhizosphere 2 P16 107 354 884 0 8 37 100 6 97 2 7 13 11 138 0 0 0 513 0 7 7 0 276 12 0 0 0 0 2843 0 0 6 3 38 18 0 0 17 1674 242 1066 4787 6513 0 80430 3 0 795 3 0 0 0 230 635 1985 19 125 33 51
LP_S35_3 X35 Landrace LP Rhizosphere 3 P16 118 405 2561 4 0 22 262 7 6924 0 13 0 6 221 0 5 0 453 2 4 0 36 503 23 0 0 0 12 15544 8 0 0 10 28 7 2 0 0 24 177 764 1845 9671 0 39055 5 3 3101 0 0 0 0 137 2498 2955 101 132 21 0
LP_S36_1 X36 Landrace LP Rhizosphere 1 P06 80 140 1963 0 2 26 220 6 115 0 6 0 9 307 0 3 7 295 17 0 0 9 1497 34 0 3 2 26 6261 0 0 0 0 15 15 5 0 14 34 134 1100 375 6739 0 63436 3 0 633 0 0 0 0 257 687 2522 0 150 40 0
LP_S36_2 X36 Landrace LP Rhizosphere 2 P06 237 5722 696 0 0 12 81 17 58 4 0 8 15 465 0 0 0 1020 38 6 17 0 726 24 4 0 0 0 1718 0 0 3 0 32 12 11 0 7 77 288 1245 10397 2759 2 52081 5 6 2874 0 0 5 136 169 882 1872 95 183 18 40
LP_S36_3 X36 Landrace LP Rhizosphere 3 P06 123 225 1035 0 0 51 104 17 113 0 8 0 3 366 0 0 0 674 0 0 0 531 409 4 0 0 0 64 432 0 0 5 11 15 8 10 0 15 18 219 1104 2349 6517 0 52554 4 6 2603 0 0 0 0 81 1625 2894 82 126 903 0
LP_S37_1 X37 Landrace LP Rhizosphere 1 P09 201 474 731 8 66 26 654 57 166 0 5 0 29 1480 11 0 5 1834 166 0 37 266 4527 95 38 0 19 7814 110 0 0 7 4 215 55 20 0 82 174 746 1155 3217 11054 0 23885 10 24 5452 0 0 32 4 632 2375 6330 0 982 54 0
LP_S37_2 X37 Landrace LP Rhizosphere 2 P09 142 235 2330 0 0 8 59 0 26 0 0 0 0 84 0 0 0 206 3 0 2 12 188 4 0 0 0 12 119 0 0 0 0 0 6 0 2 12 15 139 435 3473 3357 0 79846 0 0 424 0 0 2 8 70 388 1877 36 44 12 11
LP_S37_3 X37 Landrace LP Rhizosphere 3 P09 109 323 435 0 0 11 124 6 51 0 0 0 0 76 0 0 0 368 0 0 0 87 164 0 0 0 0 0 251 249 0 0 6 3 171 0 0 9 12 111 435 2574 2449 0 65002 0 0 667 0 0 0 0 84 932 1836 46 27 21 0
LP_S38_1 X38 Landrace LP Rhizosphere 1 P16 13 100 696 0 0 43 830 62 210 2 8 4 15 402 0 17 3 918 33 0 2 16 1808 64 6 0 0 255 309 0 0 0 32 45 39 12 2 75 40 273 789 637 30112 0 18170 6 10 2937 0 0 61 0 737 19638 3272 0 349 142 0
LP_S38_2 X38 Landrace LP Rhizosphere 2 P16 7 183 260 0 0 6 91 0 98 0 3 0 23 112 0 0 0 188 0 4 0 0 93 23 0 0 0 325 208 0 0 0 0 4 6 0 0 15 10 102 2777 2155 15199 0 63934 0 0 302 0 0 0 2 58 837 2060 12 25 4 21
LP_S38_3 X38 Landrace LP Rhizosphere 3 P16 862 393 3977 0 0 18 259 26 196 2 55 0 4 394 0 0 0 1115 0 0 10 37 715 17 0 0 0 0 936 0 0 0 1020 24 47 0 0 14 27 447 1065 4837 2695 0 67418 8 21 1640 0 0 4 0 147 758 3439 31 192 39 0
LP_S39_1 X39 Landrace LP Rhizosphere 1 P09 180 161 777 0 0 32 724 24 131 0 342 0 13 738 0 3 5 624 25 0 22 0 2655 29 7 0 4 25 2133 0 0 7 306 31 16 34 0 12 55 418 426 3953 11162 0 59016 9 9 1352 0 0 4 6 234 3765 3041 0 408 88 0
LP_S39_2 X39 Landrace LP Rhizosphere 2 P09 49 2092 7830 0 0 12 54 3 44 0 0 3 4 167 0 0 0 473 0 0 4 6 182 16 0 0 0 17 982 0 0 2 3 0 6 2 0 26 31 132 194 1555 1980 0 82685 0 0 1873 2 0 0 14 77 2232 1807 60 34 76 3
LP_S39_3 X39 Landrace LP Rhizosphere 3 P09 79 72 340 0 3 13 75 8 79 0 4 0 0 92 0 0 0 185 3 0 0 6 222 7 0 0 0 0 978 0 0 0 7 0 0 0 3 60 7 117 447 1010 1860 0 88163 0 0 752 0 0 0 2 63 741 1436 73 44 23 0
LP_S4_1 X4 Landrace LP Rhizosphere 1 P06 92 35 213 0 0 2 129 2 137 0 0 4 0 75 0 0 0 184 7 0 0 0 241 9 0 0 0 3 4 0 0 2 12 11 12 0 0 3 17 78 277 9856 3744 0 45316 3 0 160 0 0 2 0 38 176 1217 0 37 5 8
LP_S4_2 X4 Landrace LP Rhizosphere 2 P06 74 167 480 7 0 7 126 26 17 0 0 13 3 68 0 0 0 460 0 0 0 0 256 0 0 0 0 314 16494 0 0 0 0 0 6 0 0 2 24 128 510 2024 3110 0 94709 0 0 702 0 0 0 139 215 1350 962 5 101 25 53
LP_S4_3 X4 Landrace LP Rhizosphere 3 P06 60 100 986 4 3 11 254 3 39 0 6 0 0 131 0 0 3 359 5 2 11 224 862 13 10 0 0 0 1067 0 0 0 342 9 5 3 3 8 26 123 867 2090 12075 0 18867 3 5 1284 0 0 0 0 196 3209 1603 0 57 8 0
LP_S40_1 X40 Landrace LP Rhizosphere 1 P06 543 331 1258 14 7 66 457 18 374 0 9 6 5 1325 21 19 3 742 42 0 16 4 3528 72 3 0 3 46 128 0 0 3 6 111 29 12 0 7 99 433 861 11039 34636 4 14502 16 8 4543 0 0 3 0 1323 2609 3683 0 601 66 2
LP_S40_2 X40 Landrace LP Rhizosphere 2 P06 32 184 193 0 0 8 120 0 85 0 2 0 21 75 0 0 0 314 0 0 3 6 93 0 0 0 0 5 366 0 0 0 6 0 0 0 17 14 16 112 273 6742 3400 3 64627 4 0 674 0 0 2 0 53 628 1627 2 52 20 9
LP_S40_3 X40 Landrace LP Rhizosphere 3 P06 204 137 446 0 0 16 83 12 86 0 0 0 0 145 4 0 0 505 9 0 5 276 386 17 0 0 0 0 215 0 0 0 9 0 29 12 0 6 10 799 1205 16819 1421 0 70336 5 2 1036 0 0 0 14 137 771 1681 77 69 57 0
LP_S41_1 X41 Landrace LP Rhizosphere 1 P16 423 187 323 0 0 50 444 14 410 4 10 21 13 805 0 0 0 804 84 0 4 6 1450 17 0 0 22 0 8727 4 0 14 27 31 42 4 0 0 26 306 6315 6674 9777 0 59959 7 12 1890 0 0 2 0 241 1218 4000 0 350 9 0
LP_S41_2 X41 Landrace LP Rhizosphere 2 P16 21 143 377 0 0 6 114 2 47 0 26 0 4 100 0 0 0 346 10 0 0 21 142 13 0 0 2 6 2210 0 0 0 270 0 18 2 0 1796 15 247 807 4326 6805 0 78608 3 0 821 0 0 0 0 85 503 2079 31 51 28 30
LP_S41_3 X41 Landrace LP Rhizosphere 3 P16 314 714 1357 0 0 37 147 39 150 0 7 0 0 465 0 0 4 809 0 0 11 0 1173 18 9 0 7 0 1075 6 8 0 9 45 45 2 0 33 68 389 1552 2507 13212 0 59150 7 14 3121 0 6 3 0 274 12283 3075 107 303 227 0
LP_S42_1 X42 Landrace LP Rhizosphere 1 P03 53 125 2237 3 0 9 221 6 123 0 0 2 28 196 0 0 3 359 21 0 3 0 1020 20 0 0 0 0 21 0 2 2 0 30 23 5 0 5 26 172 1116 1097 35779 0 3210 3 4 596 0 0 4 0 112 487 1342 0 158 483 0
LP_S42_2 X42 Landrace LP Rhizosphere 2 P03 11 98 292 0 0 11 126 2 26 0 3 0 5 116 0 0 0 371 4 0 0 7 137 0 0 0 0 19 1088 2 0 2 48 7 8 3 0 21 9 104 630 1382 10143 0 83135 4 0 1126 0 0 0 19 79 933 2389 31 41 87 12
LP_S42_3 X42 Landrace LP Rhizosphere 3 P03 122 1020 2058 0 0 10 121 13 86 0 12 4 0 115 0 4 0 473 5 0 0 236 438 11 0 0 3 0 3729 0 0 0 23 5 10 2 3 14 18 175 6918 5139 2715 0 65561 7 4 2636 0 0 0 0 126 6467 1185 70 92 40 0
LP_S43_1 X43 Landrace LP Rhizosphere 1 P06 293 114 327 0 0 57 235 29 219 3 5 0 0 497 0 6 3 589 93 0 7 0 865 42 0 0 0 19 2909 0 0 6 0 48 6 8 0 9 63 505 487 710 7282 0 79895 2 2 891 0 2 0 0 228 774 2918 0 250 28 0
LP_S43_2 X43 Landrace LP Rhizosphere 2 P06 67 287 3473 0 2 35 66 0 342 0 0 0 16 234 0 0 0 408 43 5 6 8 320 46 0 0 0 11 641 0 0 0 1094 10 20 0 0 14 27 391 465 30011 11400 0 11596 9 4 1046 2 0 0 26 103 687 1873 8 81 21 20
LP_S43_3 X43 Landrace LP Rhizosphere 3 P06 55 429 702 8 0 26 135 16 44 0 41 0 0 194 0 0 0 228 4 0 0 52 614 0 0 0 6 3 1411 0 0 0 430 32 6 0 0 15 33 207 1613 3017 5932 0 63273 10 0 750 0 0 0 30 406 1338 3036 0 126 39 0
LP_S44_1 X44 Landrace LP Rhizosphere 1 P03 14 179 576 0 0 7 198 5 127 0 2 0 5 104 0 0 2 176 7 0 0 0 414 6 4 0 0 8 57 0 0 2 68 0 8 2 2 3 16 75 197 3152 3220 0 45423 4 4 308 0 0 0 0 69 405 1093 0 60 39 0
LP_S44_2 X44 Landrace LP Rhizosphere 2 P03 51 120 818 0 0 8 115 0 45 3 60 3 4 84 0 0 0 234 4 0 0 2 214 5 0 0 0 1762 2298 0 0 0 100 2 0 2 0 12 9 134 363 1154 6681 0 82356 5 0 466 0 0 4 4 104 723 720 9 50 8 15
LP_S44_3 X44 Landrace LP Rhizosphere 3 P03 75 767 1042 2 2 14 160 11 67 0 6 0 0 104 0 0 0 402 0 0 0 9 289 5 0 0 0 0 3741 0 0 0 0 9 7 4 0 9 12 147 1138 21000 12051 0 71041 6 0 829 0 0 0 2 178 2149 1820 0 56 17 0
LP_S45_1 X45 Landrace LP Rhizosphere 1 P16 396 231 2849 0 0 50 475 25 738 3 7 0 11 750 4 6 10 919 9 0 17 0 1772 41 4 0 12 0 2835 0 0 3 0 11 60 10 0 28 51 228 1569 1691 8657 0 56997 0 12 1806 0 0 0 0 254 2241 4339 0 506 74 0
LP_S45_2 X45 Landrace LP Rhizosphere 2 P16 76 104 262 0 0 3 64 2 57 0 2 0 2 62 0 2 0 172 3 5 3 5 133 0 0 0 0 7 1167 0 0 0 6 12 2 0 0 12 0 112 460 1545 2356 0 101037 3 0 295 0 0 0 0 73 521 1654 3 45 7 12
LP_S45_3 X45 Landrace LP Rhizosphere 3 P16 20 137 589 2 4 19 46 10 11 0 6 3 0 29 0 0 0 65 0 0 0 0 180 0 2 0 0 0 737 0 0 0 0 0 0 0 0 0 5 44 631 1132 1792 0 83499 0 0 240 0 0 4 0 67 673 688 260 35 12 0
LP_S46_1 X46 Landrace LP Rhizosphere 1 P09 181 550 375 0 0 20 225 12 116 0 0 0 6 825 0 0 0 580 10 0 0 0 1159 51 2 3 0 0 8351 80 0 0 26 0 23 3 0 5 42 167 1980 416 4202 0 63854 0 0 551 0 0 0 0 191 1205 3162 0 324 134 0
LP_S46_2 X46 Landrace LP Rhizosphere 2 P09 82 157 297 0 0 7 112 0 229 0 3 0 8 282 2 0 0 620 9 3 7 0 274 12 7 5 0 14 546 0 0 4 6 0 0 2 0 12 19 165 440 3321 15189 0 83641 0 0 891 0 0 0 4 127 2075 2539 9 112 15 9
LP_S46_3 X46 Landrace LP Rhizosphere 3 P09 146 419 8608 10 3 22 201 17 233 0 5 8 15 128 0 0 0 426 0 0 5 269 280 7 0 0 0 13 1312 0 0 3 14 4 2 0 0 6 19 152 3842 2826 41275 0 37493 0 5 933 0 0 6 0 148 1220 1686 0 101 0 0
LP_S47_1 X47 Landrace LP Rhizosphere 1 P16 106 109 6487 8 0 18 269 16 473 0 0 5 18 183 0 6 3 416 31 0 0 0 930 26 0 0 0 116 52 0 6 0 63 0 24 0 0 16 18 100 587 398 8378 0 72462 4 9 1331 0 0 0 0 382 963 1909 0 146 38 4
LP_S47_2 X47 Landrace LP Rhizosphere 2 P16 34 271 537 0 17 12 82 9 55 0 0 0 0 249 0 0 0 396 14 5 4 0 163 12 4 0 0 6 11931 0 0 4 29 33 16 0 3 667 26 139 407 2590 7611 0 86010 3 6 1199 2 0 5 2 227 565 990 6 55 31 21
