CK	D	LN	LP	
ASV93	0.124587085	0.105720028	5.86E-07	0.052274873
ASV294	0.443225733	0.242008748	0.164552051	0.327807452
ASV166	1.65E-07	2.37E-07	0.137998804	0.120153254
ASV3	0.100205718	0.303023094	0.194290108	0.208945759
ASV189	0.068916262	0.233612925	0.039138346	1.60E-07
ASV696	1.83E-07	0.183067927	1.53E-07	0.098715613
ASV99	0.201552816	0.241593071	0.307577612	1.84E-06
ASV21	0.449998443	0.642866805	0.317292784	0.589916493
ASV31	0.176748699	0.337104925	0.212404637	0.284540135
ASV11	0.141610189	0.259219029	0.188025237	0.138194371
ASV1206	0.027958517	0.01803103	2.05E-07	7.98E-07
ASV199	0.355713009	0.237404009	0.272174956	0.370335289
ASV96	0.319538899	0.200806167	0.169517728	0.109265405
ASV1522	0.115051885	4.05E-07	3.23E-07	0.06453551
ASV75	0.032387867	0.066012865	1.87E-06	0.203333881
ASV405	0.2797452	0.208344317	1.73E-07	0.080211008
ASV474	0.036452001	0.073161757	7.86E-07	1.78E-06
ASV77	1.44E-07	1.59E-07	0.0937166	0.159946302
ASV780	1.59E-07	3.18E-07	1.38E-06	2.00E-07
ASV1027	1.61E-07	4.11E-07	1.85E-07	9.41E-07
ASV1117	1.62E-07	0.074307147	1.47E-07	1.54E-07
ASV1710	0.310873395	6.70E-07	0.083575559	0.180316909
ASV658	0.003244118	5.94E-07	2.96E-07	0.005549171
ASV552	0.104630666	1.13E-06	0.011292551	0.009144162
ASV1105	0.140898844	1.83E-06	3.83E-07	0.1640434
ASV4	0.095808174	0.005399937	0.107482883	0.010595782
ASV1429	1.19E-06	2.02E-07	2.00E-07	2.00E-07
ASV339	4.58E-07	0.121395127	1.30E-07	9.21E-07
ASV68	9.69E-07	1.44E-07	1.50E-07	0.078096794
ASV815	8.74E-07	1.56E-07	8.88E-07	0.093073521
ASV579	0.344583667	1.21E-07	0.014333023	1.49E-07
ASV73	0.057884368	0.233369083	0.194940135	0.330818719
ASV185	4.93E-07	1.44E-07	1.68E-07	1.55E-07
ASV284	9.64E-07	1.66E-07	1.38E-07	1.29E-07
ASV165	0.12895848	1.37E-07	6.47E-07	7.64E-07
ASV448	0.292445154	3.32E-07	0.121829389	0.273764192
ASV790	7.76E-07	1.44E-07	0.108755872	6.84E-07
ASV502	9.29E-07	1.58E-07	1.82E-06	1.29E-06
ASV1724	0.164738136	6.99E-07	0.089655696	1.50E-06
ASV365	0.050962136	0.197998225	1.70E-06	0.111673749
ASV1018	0.137753983	0.084929923	5.40E-07	0.074535758
ASV486	1.52E-07	0.255715094	2.05E-07	0.223826733
ASV595	1.78E-07	1.77E-07	0.106392399	1.98E-07
ASV149	1.61E-07	6.25E-07	1.01E-06	1.60E-07
ASV541	0.063516855	2.00E-07	0.004077339	1.01E-06
ASV635	3.73E-07	3.89E-07	0.017602102	0.04020733
ASV103	7.32E-07	0.045335811	0.183724455	0.097922219
ASV924	8.89E-07	1.73E-06	1.53E-06	1.55E-07
ASV662	7.89E-07	1.79E-06	0.012328229	1.32E-06
ASV641	0.09073147	7.42E-07	0.016900308	0.054214302
ASV158	0.099136102	1.95E-07	0.074058093	1.57E-07
ASV551	9.35E-07	1.35E-06	1.99E-07	2.01E-07
ASV381	0.289111016	1.59E-07	0.060957245	0.158228207
ASV720	0.001380569	5.68E-07	8.35E-07	0.065126327
ASV181	0.094102749	1.67E-06	6.84E-07	0.048407387
ASV644	0.132394094	1.42E-07	0.053370233	1.37E-07
ASV484	3.65E-07	1.55E-07	9.96E-07	0.004035207
ASV679	9.46E-07	1.50E-07	0.004844176	1.48E-07
ASV666	0.221922396	7.71E-07	0.129958637	0.289458111
ASV941	1.07E-06	0.08195542	1.83E-07	5.69E-07
ASV521	0.268244146	0.048440681	1.84E-07	6.80E-07
ASV439	1.55E-07	1.29E-07	1.02E-06	0.031007498
ASV711	4.02E-07	7.70E-07	0.078828876	0.06700017
ASV371	0.237965709	0.006827875	0.112613694	0.048586192
ASV261	0.232681029	2.04E-07	1.67E-07	0.364075279
ASV504	7.49E-07	0.2502224	1.91E-07	1.03E-06
ASV507	6.16E-07	2.00E-07	4.86E-07	0.058091971
ASV865	1.72E-07	1.96E-07	0.040688801	7.71E-07
ASV911	1.55E-07	0.387899341	2.04E-07	2.04E-07
ASV512	1.39E-07	4.21E-07	7.93E-07	1.51E-07
ASV303	9.88E-07	9.95E-08	0.008903385	6.55E-07
ASV459	1.67E-07	1.96E-07	2.11E-07	1.91E-07
ASV710	1.51E-07	0.008246621	0.084841444	0.189201923
ASV321	0.077562301	1.42E-07	1.84E-06	1.92E-07
ASV522	1.55E-07	1.38E-07	1.47E-07	0.247336708
ASV669	1.72E-06	1.62E-07	5.12E-07	1.44E-07
ASV167	0.118868518	1.29E-07	0.030371384	1.70E-07
ASV1075	5.60E-07	1.12E-06	4.14E-07	7.41E-07
ASV315	6.91E-07	4.02E-07	1.84E-07	0.164254709
ASV547	5.20E-07	2.05E-07	7.20E-07	6.92E-07
ASV240	0.221050869	6.88E-07	0.06380729	0.031977835
ASV684	0.085542354	5.52E-07	1.22E-07	0.165286746
ASV651	1.60E-06	1.65E-06	1.46E-07	1.53E-07
ASV511	1.88E-07	0.198089689	0.077838888	1.43E-07
ASV663	1.90E-07	2.01E-07	7.00E-07	2.00E-07
ASV544	1.91E-07	1.99E-07	0.017065875	8.85E-07
ASV515	1.65E-07	2.77E-07	0.136313788	5.04E-07
ASV205	1.38E-07	0.130940372	7.50E-07	1.40E-07
ASV989	0.030596525	1.16E-07	8.34E-07	0.173174317
ASV251	2.01E-07	1.35E-06	0.011330047	7.96E-07
ASV560	0.008419098	1.78E-07	1.87E-07	7.73E-07
ASV611	0.039773851	1.83E-07	2.08E-07	1.93E-07
ASV259	1.71E-07	9.03E-07	0.019634735	1.62E-07
ASV510	2.02E-07	NA	2.08E-07	1.99E-07
ASV125	0.075840185	7.78E-07	0.061116876	0.262662621
ASV513	9.63E-07	1.97E-07	2.01E-07	1.44E-07
ASV301	0.251334014	7.38E-07	8.28E-07	0.188227876
ASV57	0.097988851	4.46E-07	6.96E-07	0.095050654
ASV268	1.59E-07	1.64E-07	1.08E-06	1.60E-07
ASV500	1.07E-06	0.484308738	1.92E-07	2.05E-07
ASV656	4.05E-07	1.66E-07	9.83E-07	7.85E-07
ASV211	8.82E-07	0.012375893	1.07E-06	1.25E-07
ASV255	0.009856171	1.55E-07	2.21E-07	0.074957335
ASV636	5.25E-07	2.05E-07	0.026338723	6.69E-07
ASV343	4.54E-07	0.110094017	0.005505494	0.007812232
ASV415	1.62E-07	1.76E-07	8.70E-07	4.89E-07
ASV472	1.71E-07	6.35E-07	1.03E-06	7.81E-08
ASV671	4.74E-07	0.07195661	9.44E-07	2.00E-07
ASV397	4.15E-07	1.48E-07	0.214494368	1.16E-06
ASV54	0.039617994	0.157077391	0.003393575	0.500327285
ASV116	1.98E-07	7.42E-07	3.85E-07	0.014000944
ASV355	1.43E-07	6.56E-07	0.135410038	0.145718375
ASV770	2.01E-07	NA	2.01E-07	NA
ASV265	5.49E-07	5.54E-07	0.057965482	3.00E-07
ASV618	9.80E-05	4.53E-07	0.100337157	0.145019497
ASV642	0.129535975	1.96E-07	0.106280775	1.88E-07
ASV206	1.59E-07	1.49E-07	7.81E-07	0.299279438
ASV811	2.02E-07	2.04E-07	0.100654183	8.42E-07
ASV614	0.322898552	1.90E-07	0.112694885	8.34E-07
ASV417	7.02E-07	2.01E-07	3.10E-07	4.31E-07
ASV94	0.288257637	0.192551526	0.067001	0.030787268
ASV227	1.53E-07	0.056122254	9.50E-07	1.58E-07
ASV287	0.020053813	0.016212594	0.054360915	0.232377385
ASV130	2.05E-07	0.000441367	8.65E-07	0.579030644
ASV431	6.37E-07	6.46E-07	0.042220715	8.69E-07
ASV573	0.057790111	1.84E-07	1.72E-07	0.283480126
ASV207	0.401915469	0.004394972	0.032461393	7.19E-07
ASV670	9.77E-07	1.90E-07	9.25E-07	3.41E-07
ASV495	9.50E-07	1.26E-06	2.24E-07	9.65E-07
ASV70	1.05E-06	1.56E-07	0.006885956	6.11E-07
ASV65	0.0995192	1.60E-07	0.011243657	3.41E-07
ASV555	8.67E-07	5.05E-07	1.89E-07	NA
ASV201	2.63E-07	1.55E-07	1.84E-07	0.302878723
ASV154	0.073216032	6.29E-07	0.000301309	1.56E-07
ASV470	3.62E-07	1.85E-07	2.19E-07	0.169892013
ASV346	0.099504946	1.61E-07	9.39E-07	0.069392558
ASV449	1.65E-07	6.07E-07	9.54E-07	0.066193052
ASV485	8.22E-07	8.59E-07	2.19E-07	0.149075719
ASV285	1.59E-07	1.41E-07	8.55E-07	0.065603258
ASV478	1.48E-07	2.08E-07	0.05607706	1.58E-07
ASV325	0.059369843	0.171854908	0.072435846	0.07866041
ASV192	8.84E-07	0.074568051	0.048281623	1.39E-07
ASV588	6.93E-07	1.98E-07	8.77E-07	9.85E-07
ASV74	0.187274113	4.24E-07	0.041371469	8.83E-07
ASV76	1.49E-07	1.37E-07	0.014960347	1.41E-07
ASV462	1.81E-06	4.27E-07	7.95E-07	9.06E-07
ASV654	0.059840761	8.98E-07	1.42E-07	0.233395895
ASV373	0.152103879	8.32E-07	9.01E-07	1.61E-07
ASV383	0.237238273	1.60E-07	0.090466754	0.331185672
ASV493	1.48E-07	1.98E-07	8.90E-07	0.352340312
ASV318	0.35792661	1.91E-07	7.79E-07	5.96E-07
ASV731	2.02E-07	1.94E-07	9.49E-07	4.81E-07
ASV621	1.22E-06	2.01E-07	1.99E-07	4.55E-07
ASV665	0.007532787	1.75E-07	1.94E-07	1.94E-07
ASV22	0.152239012	5.42E-07	2.13E-07	0.537099282
ASV619	0.492978661	9.70E-07	8.48E-07	8.06E-07
ASV469	1.60E-07	2.06E-07	1.52E-07	3.48E-07
ASV584	0.074092041	2.02E-07	0.043869386	7.99E-07
ASV1236	0.133043096	2.05E-07	5.80E-07	0.014466198
ASV926	8.01E-07	1.08E-06	0.027950614	1.92E-07
ASV607	0.048553956	1.93E-07	1.59E-07	1.06E-06
ASV444	0.231757035	2.17E-07	0.100380868	0.016599027
ASV454	0.136915335	1.89E-07	2.43E-07	8.17E-07
ASV535	9.24E-07	2.00E-07	2.23E-07	2.08E-07
ASV693	1.15E-07	1.36E-06	0.073998571	2.01E-07
ASV615	8.43E-07	1.65E-07	9.96E-07	0.033750396
ASV1270	1.59E-07	7.35E-07	0.240927441	5.11E-07
ASV959	4.58E-07	1.51E-07	0.157105624	1.85E-06
ASV1933	0.074059836	1.49E-07	9.87E-07	1.84E-06
ASV91	0.021224424	1.60E-07	6.87E-07	0.048498519
ASV1059	1.39E-07	1.84E-07	7.12E-07	9.35E-08
ASV672	0.242409849	1.63E-07	1.33E-07	0.098770811
ASV196	0.008740493	1.50E-07	1.34E-07	3.34E-07
ASV334	1.68E-07	1.72E-07	1.53E-07	8.97E-07
ASV927	0.047443004	2.04E-07	5.29E-07	1.45E-07
ASV370	1.78E-07	1.20E-07	1.72E-07	0.09556042
ASV329	0.000914571	0.159198727	6.83E-07	9.13E-07
ASV1085	9.67E-07	7.06E-07	0.100636832	0.134301004
ASV1376	0.204896255	1.56E-07	0.186670313	0.158390265
ASV1984	4.98E-07	1.59E-07	1.38E-07	0.126365886
ASV768	1.65E-07	1.69E-06	0.155516347	1.10E-06
ASV2009	0.149135823	0.029743616	0.105098389	0.02485589
ASV14	0.100940636	1.38E-07	0.030028235	0.163182817
ASV933	0.0534724	5.21E-07	1.89E-07	7.93E-08
ASV1888	0.164227578	8.58E-07	3.80E-07	8.35E-07
ASV491	0.083674239	0.066752259	9.14E-07	0.029339018
ASV422	1.64E-07	0.004606096	0.124234164	1.52E-07
ASV188	9.27E-07	0.015882784	1.82E-07	5.17E-07
ASV1706	6.17E-07	7.22E-07	1.37E-07	0.172378562
ASV279	0.004166849	0.073946083	0.111150595	0.113637717
ASV311	0.006728582	1.23E-07	0.131044207	1.98E-07
ASV556	0.189136746	3.33E-07	1.53E-07	1.84E-06
ASV159	0.15751484	8.59E-07	0.072563552	0.098733118
ASV274	0.130371616	1.34E-07	0.233419464	0.156328152
ASV586	1.03E-06	7.48E-07	1.74E-07	0.312129015
ASV354	0.391267159	1.65E-07	0.036403228	0.36932712
ASV1654	9.65E-07	1.58E-07	1.83E-06	0.028951615
ASV887	0.183861894	3.05E-07	5.54E-07	0.063503353
ASV697	0.056439148	1.66E-07	0.268569984	0.226546452
ASV349	0.256861239	0.031423944	0.006127961	0.016149083
ASV427	1.62E-06	0.244059469	0.314659195	7.76E-07
ASV831	1.52E-07	0.407850104	0.230931088	7.99E-07
ASV401	0.109207379	0.35797841	0.095038851	1.38E-07
ASV566	0.118407116	0.120700867	0.179226667	1.46E-07
ASV234	6.75E-07	0.109423848	1.46E-07	1.24E-07
ASV414	3.21E-07	0.121369792	0.224072426	1.48E-07
ASV826	7.91E-07	0.125835399	1.76E-07	1.97E-07
ASV63	5.76E-07	1.46E-07	0.215555787	0.077446414
ASV1876	1.90E-07	0.025642233	0.043847992	1.35E-06
ASV755	0.041448264	1.32E-07	1.55E-07	1.35E-07
ASV705	1.58E-07	8.25E-07	1.49E-07	0.020906134
ASV320	0.097626141	7.44E-07	9.90E-07	0.061821837
ASV742	0.20457944	1.01E-06	1.42E-07	6.27E-07
ASV273	0.015728245	1.58E-07	1.47E-07	0.013874793
ASV1201	0.045030987	0.006207036	4.77E-07	1.48E-07
ASV1031	0.497958268	1.63E-06	3.95E-07	1.86E-07
ASV971	0.091119732	2.01E-07	4.31E-07	0.069747956
ASV338	1.04E-06	4.75E-07	1.99E-07	0.434489613
ASV1384	0.22768855	1.86E-06	7.38E-07	0.022749141
ASV531	0.168032403	0.026258284	0.040990375	5.26E-07
ASV367	8.14E-07	6.36E-07	0.029062166	3.04E-07
ASV438	9.58E-07	2.00E-07	9.26E-07	6.91E-07
ASV179	0.011712738	1.79E-07	2.15E-07	9.32E-07
ASV84	1.65E-07	2.50E-07	1.66E-06	0.159502293
ASV271	0.180081327	9.69E-07	2.13E-07	6.16E-07
ASV660	6.52E-07	2.00E-07	1.82E-07	0.004555836
ASV527	1.21E-06	1.87E-07	0.01384398	2.07E-07
ASV124	0.189626776	0.035131515	0.154362142	0.2328484
ASV131	0.267141529	1.60E-07	6.49E-07	0.252776327
ASV235	0.083857114	0.00601839	0.163245049	0.115636396
ASV480	0.123023661	1.97E-07	0.253748584	9.38E-07
ASV852	7.20E-07	8.20E-07	5.77E-07	1.99E-07
ASV455	7.01E-07	2.00E-07	0.283714544	1.75E-07
ASV390	1.31E-07	1.95E-07	0.011341834	1.65E-07
ASV95	0.066037752	2.86E-07	2.39E-07	7.93E-07
ASV306	2.01E-07	0.008428962	5.25E-07	1.97E-07
ASV281	2.96E-07	6.30E-07	1.95E-07	5.19E-07
ASV388	2.23E-07	2.26E-07	2.23E-07	1.92E-07
ASV508	1.76E-07	1.36E-06	1.68E-07	2.00E-07
ASV569	8.35E-07	5.27E-07	8.16E-07	1.95E-07
ASV175	1.10E-06	3.26E-07	2.11E-07	9.38E-07
ASV168	0.075489723	1.55E-07	0.118655176	0.048188101
ASV141	0.021571136	0.2433368	0.082902381	0.010548063
ASV395	9.36E-07	1.03E-06	1.08E-06	1.95E-07
ASV433	6.99E-07	9.73E-07	0.089507901	9.53E-07
ASV217	0.268189552	1.45E-07	0.131288151	8.29E-07
ASV683	0.154551573	1.01E-06	0.036812626	6.36E-07
ASV250	1.06E-06	4.09E-07	1.72E-07	1.51E-07
ASV464	0.006189841	2.11E-07	0.053481729	1.57E-07
ASV86	0.243749433	1.31E-07	1.81E-07	0.280407373
ASV117	0.081738469	1.41E-07	0.181322085	0.012508572
ASV126	0.181056674	6.18E-07	0.078884494	0.058635133
ASV376	0.069202955	1.93E-07	0.146798393	0.004298726
ASV709	0.110203039	0.069427621	1.63E-07	0.010185281
ASV176	0.26446046	0.162983164	0.132228111	0.449206671
ASV182	0.048437714	1.36E-07	0.025882775	0.19599221
ASV604	2.01E-07	2.00E-07	8.68E-07	1.59E-07
ASV28	0.028048714	0.069268002	1.84E-07	4.72E-07
ASV340	0.017640504	1.19E-06	2.15E-07	0.019606733
ASV876	2.51E-07	NA	2.02E-07	1.87E-07
ASV243	8.69E-07	NA	2.14E-07	2.05E-07
ASV160	0.052479981	2.00E-07	8.30E-07	1.75E-07
ASV399	1.98E-07	2.21E-07	2.12E-07	2.02E-07
ASV650	2.03E-07	2.00E-07	2.09E-07	2.03E-07
ASV763	NA	2.00E-07	2.23E-07	2.00E-07
ASV460	1.08E-06	1.76E-07	2.56E-07	1.06E-06
ASV638	6.88E-07	1.97E-07	2.13E-07	2.00E-07
ASV625	9.73E-07	2.55E-07	0.077941726	0.120462121
ASV262	7.84E-07	2.02E-07	2.13E-07	1.09E-06
ASV429	7.54E-07	2.00E-07	2.14E-07	2.00E-07
ASV132	0.15840905	1.47E-07	1.06E-06	0.031457287
ASV25	0.023461716	5.14E-07	0.011665742	0.046317156
ASV332	2.03E-07	NA	2.04E-07	2.00E-07
ASV616	6.84E-07	1.98E-07	1.92E-07	1.78E-07
ASV686	1.88E-07	NA	9.10E-07	4.56E-07
ASV676	7.71E-07	1.77E-07	1.88E-07	2.02E-07
ASV783	1.91E-07	2.02E-07	2.06E-07	2.00E-07
ASV27	0.063674707	1.38E-07	0.041014724	0.045084154
ASV53	0.033017845	6.10E-07	0.000513551	0.027956888
ASV554	1.99E-07	NA	2.17E-07	2.05E-07
ASV45	9.32E-07	1.53E-07	0.005090343	3.23E-07
ASV317	0.533207608	1.86E-07	0.074175462	1.88E-07
ASV985	9.52E-07	1.09E-06	1.56E-07	9.23E-07
ASV1043	1.51E-07	9.62E-07	8.22E-07	8.49E-07
ASV190	0.09983244	1.82E-07	0.094818268	0.076675376
ASV220	6.67E-07	1.01E-07	0.0637407	0.115656436
ASV224	0.171903209	2.02E-07	0.113430445	8.77E-07
ASV467	7.27E-07	1.86E-07	0.054343507	0.119822362
ASV368	5.02E-07	6.50E-07	0.00926626	0.025447664
ASV602	0.094012197	1.75E-07	2.21E-07	1.05E-06
ASV733	1.47E-07	6.60E-07	0.036221617	0.048769659
ASV146	6.07E-07	1.34E-07	1.54E-07	1.35E-07
ASV85	0.016699826	1.63E-07	0.082064692	7.44E-07
ASV348	5.13E-07	1.97E-07	1.84E-07	1.14E-06
ASV232	6.35E-07	2.10E-07	0.059690222	1.66E-07
ASV233	3.33E-07	1.40E-07	1.70E-07	1.60E-07
ASV540	1.80E-07	1.95E-07	7.71E-07	9.22E-07
ASV386	1.53E-07	4.29E-07	7.57E-07	0.061725695
ASV412	0.222312789	8.66E-07	1.01E-06	5.52E-07
ASV483	0.020886636	1.99E-07	5.74E-07	0.016855985
ASV928	0.169564399	7.59E-07	0.051266399	1.80E-07
ASV808	0.19893892	0.158077128	2.17E-07	0.004940954
ASV523	0.088476173	3.45E-07	1.71E-07	1.42E-07
ASV719	1.91E-07	2.00E-07	1.89E-07	1.88E-07
ASV854	5.06E-07	1.75E-07	7.98E-07	0.14769065
ASV447	1.47E-07	8.95E-07	1.47E-07	0.371727031
ASV305	0.247519206	4.21E-07	0.128628324	0.404918445
ASV885	1.76E-07	2.00E-07	0.000485497	9.38E-07
ASV754	1.99E-07	1.76E-07	2.02E-07	5.57E-07
ASV757	1.86E-07	1.35E-06	0.392840198	8.29E-07
ASV803	1.95E-07	0.175799945	1.88E-07	0.012148841
ASV647	6.01E-07	0.062148622	0.117242601	6.29E-07
ASV297	0.053713021	7.49E-07	0.039893821	1.75E-07
ASV479	0.037803979	6.31E-07	0.068113701	1.26E-07
ASV583	7.36E-07	0.378693932	8.60E-07	1.63E-07
ASV549	2.02E-07	1.34E-06	7.17E-07	4.81E-07
ASV256	0.014577741	1.49E-07	6.44E-07	1.86E-07
ASV732	1.96E-07	1.88E-07	1.99E-07	6.83E-07
ASV509	5.80E-07	1.71E-07	1.17E-06	1.67E-07
ASV487	0.003540016	1.86E-07	8.36E-07	1.45E-07
ASV592	1.02E-06	2.01E-07	7.28E-07	7.50E-07
ASV404	0.229873027	1.66E-07	2.65E-07	0.094017166
ASV518	6.06E-07	0.117798654	1.61E-07	1.73E-07
ASV382	1.47E-07	1.54E-07	1.77E-07	1.67E-07
ASV519	0.105683966	2.04E-07	2.22E-07	1.56E-07
ASV411	5.50E-07	0.071676936	8.93E-07	9.80E-07
ASV599	0.161848892	1.90E-07	7.08E-07	0.242360481
ASV424	6.27E-07	2.95E-07	0.076444273	0.125499502
ASV700	3.91E-07	8.35E-07	1.86E-07	4.92E-07
ASV680	0.085614327	1.95E-07	0.036537425	7.74E-07
ASV366	6.34E-07	4.04E-07	0.02040168	0.0518872
ASV633	7.31E-07	1.93E-07	0.026238781	6.72E-07
ASV476	0.064022114	1.88E-07	0.037567571	1.88E-07
ASV152	1.55E-07	6.15E-07	0.06424295	0.201015433
ASV738	1.43E-07	0.07195661	0.182742669	1.59E-07
ASV699	5.86E-07	1.34E-06	4.10E-07	0.194005682
ASV230	0.028760102	1.86E-06	1.23E-07	1.46E-07
ASV564	4.23E-07	3.70E-07	0.002884381	1.13E-06
ASV266	0.365890507	5.70E-07	0.102891686	9.99E-07
ASV812	2.01E-07	2.09E-07	2.03E-07	1.36E-06
ASV231	1.05E-06	1.77E-07	2.12E-07	1.94E-07
ASV151	0.101774234	5.92E-07	0.033674758	0.139648052
ASV891	1.97E-07	2.00E-07	NA	2.01E-07
ASV241	1.04E-06	1.92E-07	2.23E-07	0.183413598
ASV137	0.165269724	1.64E-07	2.34E-07	0.063585319
ASV351	0.052101849	3.42E-07	9.40E-07	3.11E-07
ASV353	4.49E-07	3.90E-07	1.83E-07	5.35E-07
ASV567	0.073007303	1.76E-07	2.22E-07	5.65E-07
ASV649	0.090387088	0.220296163	1.38E-07	0.108482045
ASV652	7.32E-07	8.99E-07	2.18E-07	7.67E-08
ASV506	6.39E-07	2.04E-07	0.080927668	1.54E-07
ASV345	7.54E-07	1.97E-07	1.05E-06	0.066541759
ASV643	2.06E-07	2.00E-07	2.06E-07	2.00E-07
ASV594	1.92E-07	1.36E-06	2.08E-07	1.87E-07
ASV296	9.53E-07	9.12E-07	2.16E-07	0.215669797
ASV526	2.01E-07	NA	2.03E-07	2.00E-07
ASV324	8.55E-07	0.203010512	2.22E-07	1.95E-07
ASV208	8.07E-07	7.06E-07	1.20E-07	8.24E-07
ASV291	0.063464375	4.76E-07	0.056972532	0.095827752
ASV347	1.69E-07	1.56E-07	0.160720073	4.74E-07
ASV622	1.90E-07	2.01E-07	2.10E-07	2.02E-07
ASV446	2.02E-07	1.58E-07	0.093537052	1.92E-07
ASV48	0.002546483	1.44E-07	0.025816055	0.021894143
ASV328	6.85E-07	6.95E-07	1.03E-06	9.67E-07
ASV734	NA	NA	2.07E-07	2.00E-07
ASV617	1.91E-07	2.01E-07	2.04E-07	0.070263114
ASV118	0.041102746	0.157720246	0.038484602	0.083800608
ASV488	1.89E-07	1.36E-06	1.93E-07	2.06E-07
ASV252	0.043093083	1.97E-07	2.17E-07	5.97E-07
ASV655	1.91E-07	2.00E-07	2.15E-07	1.86E-07
ASV899	2.00E-07	2.02E-07	2.08E-07	2.06E-07
ASV213	0.174541587	1.19E-06	0.010165763	1.00E-06
